,lon,lat,idS,type,origin,clusterFinal
25803,12.475358,41.911924,B9Z4,corto,False,34.0
25804,12.468737,41.924816,B9Z4,corto,False,59.0
25805,12.483488,41.876974,B9Z4,largo,False,41.0
25806,12.477759,41.909558,B9Z4,medio,False,166.0
25807,12.478014,41.903577,B9Z4,corto,False,156.0
25808,12.481866,41.897441,B9Z4,corto,False,35.0
25809,12.493045,41.924926,B9Z4,corto,False,81.0
25810,12.494261,41.92989,B9Z4,corto,False,137.0
25811,12.511663,41.919748,B9Z4,medio,False,96.0
25812,12.473364,41.889769,C0F6,medio,False,10.0
25813,12.467511,41.886735,C0F6,corto,False,42.0
25814,12.470752,41.887356,C0F6,corto,False,88.0
25815,12.473394,41.889708,C0F6,corto,False,10.0
25816,12.465746,41.91163,C0F6,corto,False,83.0
25817,12.455626,41.912446,C0F6,corto,False,12.0
25818,12.47404,41.912256,C0F6,corto,False,34.0
25819,12.456229,41.90633,C0F6,corto,False,113.0
25820,12.463509,41.905688,C0F6,corto,False,179.0
25821,12.456295,41.906271,C0F6,corto,False,113.0
25822,12.462221,41.868366,C0J1,corto,False,86.0
25823,12.463423,41.926327,C0J1,corto,False,45.0
25824,12.437266,41.893919,C0K8,corto,False,108.0
25825,12.43898,41.895085,C0K8,medio,False,108.0
25826,12.47242,41.82999,C0K8,corto,False,104.0
25827,12.480406,41.837613,C0K8,corto,False,119.0
25828,12.482627,41.904416,C0P3,largo,False,143.0
25829,12.467638,41.886582,C0Q2,corto,False,42.0
25830,12.472455,41.878741,C0Q2,corto,False,51.0
25831,12.473478,41.877036,C0Q2,corto,False,51.0
25832,12.472013,41.878499,C0Q2,medio,False,51.0
25833,12.466743,41.901224,C0Q2,medio,False,1.0
25834,12.455504,41.9138,C0Y8,corto,False,124.0
25835,12.462062,41.908881,C0Y8,corto,False,179.0
25836,12.476911,41.909299,C0Y8,corto,False,166.0
25837,12.490576,41.904287,C0Y8,corto,False,66.0
25838,12.454872,41.910188,C0Y8,corto,False,12.0
25839,12.458657,41.905825,C0Y8,corto,False,113.0
25840,12.465411,41.899914,C0Y8,corto,False,1.0
25841,12.465851,41.900054,C0Y8,medio,False,1.0
25842,12.456905,41.896499,C0Y8,corto,False,60.0
25843,12.458036,41.91357,C0Y8,corto,False,141.0
25844,12.505312,41.893088,C0Y8,corto,False,53.0
25845,12.523735,41.881831,C0Y8,medio,False,177.0
25846,12.517273,41.884133,C0Y8,corto,False,171.0
25847,12.524509,41.883279,C0Y8,medio,False,56.0
25848,12.517335,41.873232,C0Y8,corto,False,115.0
25849,12.517612,41.890182,C0Y8,corto,False,158.0
25850,12.524668,41.878627,C1D0,corto,False,116.0
25851,12.524615,41.875821,C1D0,corto,False,20.0
25852,12.524218,41.878161,C1D0,corto,False,116.0
25853,12.532048,41.877009,C1D0,corto,False,46.0
25854,12.524876,41.87872,C1D0,corto,False,116.0
25855,12.520181,41.872871,C1D0,corto,False,115.0
25856,12.510375,41.88517,C1D0,corto,False,61.0
25857,12.443695,41.876913,C1D0,corto,False,52.0
25858,12.463288,41.904713,C1G2,corto,False,179.0
25859,12.478119,41.878239,C1G2,corto,False,101.0
25860,12.485434,41.880472,C1G2,corto,False,123.0
25861,12.485573,41.878286,C1G2,corto,False,123.0
25862,12.485438,41.880414,C1G2,corto,False,123.0
25863,12.487799,41.883185,C1G2,corto,False,57.0
25864,12.494843,41.879737,C1G2,corto,False,69.0
25865,12.493098,41.868904,C1G2,corto,False,175.0
25866,12.491974,41.867157,C1G2,corto,False,175.0
25867,12.512134,41.934033,C1G2,medio,False,100.0
25868,12.525629,41.922812,C1G2,largo,False,117.0
25869,12.465902,41.873309,C1G6,medio,False,163.0
25870,12.472696,41.887288,C1G6,corto,False,88.0
25871,12.494266,41.921886,C1G6,medio,False,81.0
25872,12.492214,41.92177,C1G6,corto,False,81.0
25873,12.480343,41.924068,C1G6,corto,False,71.0
25874,12.489454,41.925093,C1G6,corto,False,19.0
25875,12.505236,41.875558,C1G6,medio,False,38.0
25876,12.500766,41.875421,C1G6,medio,False,38.0
25877,12.500724,41.87543,C1G6,corto,False,38.0
25878,12.499917,41.881158,C1G6,corto,False,69.0
25879,12.476127,41.911633,C1G6,medio,False,34.0
25880,12.503618,41.888843,C1G6,largo,False,152.0
25881,12.522702,41.88068,C1G6,medio,False,177.0
25882,12.493108,41.86663,C1G6,largo,False,175.0
25883,12.484736,41.867177,C1G6,corto,False,105.0
25884,12.493202,41.866491,C1G6,corto,False,175.0
25885,12.473747,41.847306,C1I2,medio,False,82.0
25886,12.515317,41.905399,C1I2,medio,False,187.0
25887,12.525886,41.91659,C1I2,corto,False,117.0
25888,12.521091,41.914109,C1I2,corto,False,3.0
25889,12.526277,41.91419,C1I2,corto,False,94.0
25890,12.516328,41.924612,C1I2,corto,False,67.0
25891,12.524659,41.923444,C1I2,corto,False,117.0
25892,12.473606,41.943408,C1I2,corto,False,142.0
25893,12.467156,41.93957,C1I2,corto,False,98.0
25894,12.467083,41.939597,C1I2,corto,False,98.0
25895,12.467201,41.939548,C1I2,corto,False,98.0
25896,12.4672,41.939619,C1I2,corto,False,98.0
25897,12.46697,41.939529,C1I2,corto,False,98.0
25898,12.467178,41.939542,C1I2,corto,False,98.0
25899,12.467246,41.93964,C1I2,corto,False,98.0
25900,12.476065,41.909218,C1I9,corto,False,166.0
25901,12.476235,41.909259,C1I9,corto,False,166.0
25902,12.45801,41.90819,C1J0,corto,False,50.0
25903,12.460644,41.90203,C1J0,corto,False,1.0
25904,12.487377,41.850494,C1J0,corto,False,136.0
25905,12.487129,41.849594,C1J0,medio,False,136.0
25906,12.487309,41.849801,C1J0,medio,False,136.0
25907,12.478622,41.856684,C1J0,corto,False,2.0
25908,12.485935,41.848918,C1J0,corto,False,136.0
25909,12.483377,41.846577,C1J0,corto,False,157.0
25910,12.485694,41.848957,C1J0,corto,False,136.0
25911,12.483694,41.893423,C1J0,largo,False,129.0
25912,12.505424,41.887914,C1J7,medio,False,152.0
25913,12.488071,41.883829,C1J7,medio,False,57.0
25914,12.504327,41.880833,C1L3,corto,False,162.0
25915,12.511163,41.87923,C1L3,corto,False,0.0
25916,12.513807,41.88097,C1L3,corto,False,64.0
25917,12.521506,41.882627,C1L3,corto,False,9.0
25918,12.455007,41.909446,C1L3,corto,False,12.0
25919,12.457841,41.904687,C1L3,corto,False,113.0
25920,12.486514,41.853979,C1L3,corto,False,39.0
25921,12.46211,41.860229,C1L3,medio,False,33.0
25922,12.467089,41.909559,C1L3,corto,False,160.0
25923,12.463775,41.916491,C1L3,corto,False,21.0
25924,12.465033,41.912853,C1L3,corto,False,83.0
25925,12.500376,41.895058,C1R7,medio,False,29.0
25926,12.516845,41.8906,C1R7,corto,False,158.0
25927,12.524632,41.876722,C1R7,medio,False,116.0
25928,12.529534,41.870474,C1R7,corto,False,74.0
25929,12.449045,41.879586,C1R7,corto,False,140.0
25930,12.460756,41.882993,C1R7,corto,False,90.0
25931,12.449016,41.879547,C1R7,corto,False,140.0
25932,12.455373,41.870557,C1R7,corto,False,161.0
25933,12.458462,41.879787,C1R7,corto,False,54.0
25934,12.458584,41.871212,C1R7,corto,False,146.0
25935,12.472966,41.878913,C1R7,corto,False,51.0
25936,12.447901,41.873552,C1R7,medio,False,114.0
25937,12.455905,41.874304,C1R7,corto,False,15.0
25938,12.465822,41.872659,C1R7,corto,False,163.0
25939,12.468195,41.872922,C1S3,medio,False,80.0
25940,12.467843,41.874372,C1S3,corto,False,80.0
25941,12.485567,41.848333,C1S3,medio,False,136.0
25942,12.486137,41.848152,C1S3,corto,False,136.0
25943,12.478302,41.856719,C1S3,corto,False,2.0
25944,12.465202,41.865402,C2E4,corto,False,174.0
25945,12.466135,41.865327,C2E4,corto,False,174.0
25946,12.465173,41.86615,C2E4,corto,False,174.0
25947,12.474109,41.865294,C2E4,corto,False,173.0
25948,12.465391,41.86532,C2E4,corto,False,174.0
25949,12.464342,41.863158,C2E4,corto,False,33.0
25950,12.461554,41.87965,C2E4,largo,False,90.0
25951,12.458883,41.885621,C2E4,corto,False,23.0
25952,12.461555,41.879555,C2E4,corto,False,54.0
25953,12.466147,41.873269,C2E4,corto,False,163.0
25954,12.466099,41.872765,C2E4,corto,False,163.0
25955,12.493643,41.895114,C2F1,corto,False,44.0
25956,12.469347,41.905802,C2F1,medio,False,47.0
25957,12.510267,41.920539,C2F4,corto,False,96.0
25958,12.476129,41.881128,C2F8,corto,False,101.0
25959,12.475192,41.877676,C2F8,corto,False,51.0
25960,12.476242,41.878918,C2F8,corto,False,101.0
25961,12.486163,41.85308,C2F8,largo,False,39.0
25962,12.486129,41.853207,C2F8,medio,False,39.0
25963,12.452853,41.874919,C2F8,corto,False,15.0
25964,12.448412,41.869541,C2F8,corto,False,114.0
25965,12.498777,41.901503,C2F8,medio,False,165.0
25966,12.461414,41.897751,C2F8,medio,False,172.0
25967,12.500985,41.899948,C2F8,medio,False,165.0
25968,12.452229,41.868851,C2G3,medio,False,161.0
25969,12.458639,41.880033,C2G3,medio,False,54.0
25970,12.458202,41.87117,C2G3,corto,False,146.0
25971,12.494879,41.888329,C2G3,corto,False,16.0
25972,12.486738,41.875824,C2G3,corto,False,41.0
25973,12.486457,41.875246,C2G3,corto,False,41.0
25974,12.459083,41.906659,C2G3,corto,False,113.0
25975,12.491593,41.891204,C2H5,corto,False,109.0
25976,12.489302,41.872889,C2H5,medio,False,11.0
25977,12.46913,41.925658,C2H5,largo,False,59.0
25978,12.510413,41.909645,C2H5,medio,False,181.0
25979,12.480912,41.922127,C2H5,medio,False,71.0
25980,12.488813,41.921589,C2H5,corto,False,81.0
25981,12.489595,41.872575,C2H5,medio,False,11.0
25982,12.489585,41.872609,C2H5,corto,False,11.0
25983,12.471135,41.892849,C2H5,medio,False,107.0
25984,12.483538,41.904566,C2J5,medio,False,143.0
25985,12.451691,41.907936,C2J5,medio,False,49.0
25986,12.44733,41.90996,C2J5,corto,False,49.0
25987,12.459962,41.898514,C2J5,medio,False,172.0
25988,12.470855,41.88733,C2J5,corto,False,88.0
25989,12.475035,41.889482,C2J5,corto,False,10.0
25990,12.467505,41.886649,C2J5,corto,False,42.0
25991,12.474435,41.8899,C2J5,medio,False,10.0
25992,12.467699,41.89677,C2J5,corto,False,155.0
25993,12.470148,41.887627,C2J5,corto,False,42.0
25994,12.473213,41.887403,C2J5,corto,False,88.0
25995,12.472328,41.886001,C2J5,corto,False,88.0
25996,12.468062,41.891932,C2J5,corto,False,107.0
25997,12.472207,41.885909,C2J5,corto,False,88.0
25998,12.467732,41.887083,C2J5,corto,False,42.0
25999,12.496769,41.897565,C2J5,medio,False,121.0
26000,12.504948,41.895914,C2J5,corto,False,53.0
26001,12.488236,41.897438,C2J5,corto,False,176.0
26002,12.482112,41.889443,C2J5,corto,False,73.0
26003,12.482452,41.895337,C2J5,corto,False,35.0
26004,12.485579,41.896699,C2J5,corto,False,176.0
26005,12.52591,41.883773,C2J5,corto,False,56.0
26006,12.514351,41.882213,C2J5,corto,False,64.0
26007,12.478018,41.899433,C2J5,medio,False,125.0
26008,12.49546,41.889738,C2J5,corto,False,68.0
26009,12.481019,41.906564,C2J5,medio,False,14.0
26010,12.501213,41.901355,C2K4,medio,False,165.0
26011,12.481041,41.926672,C2K4,medio,False,71.0
26012,12.484815,41.924889,C2K4,corto,False,19.0
26013,12.505849,41.913554,C2K4,corto,False,22.0
26014,12.507542,41.920996,C2K4,corto,False,13.0
26015,12.512768,41.923047,C2K4,corto,False,96.0
26016,12.514295,41.936329,C2K4,corto,False,100.0
26017,12.514851,41.928265,C2K4,corto,False,27.0
26018,12.507279,41.923077,C2K4,corto,False,13.0
26019,12.504242,41.914933,C2K4,medio,False,22.0
26020,12.523924,41.921025,C2K4,corto,False,117.0
26021,12.506451,41.918674,C2K4,medio,False,97.0
26022,12.461718,41.875639,C2K4,medio,False,54.0
26023,12.461331,41.880038,C2K4,corto,False,90.0
26024,12.449221,41.906869,C2K8,medio,False,49.0
26025,12.438566,41.901559,C2K8,corto,False,133.0
26026,12.479851,41.871821,C2K8,medio,False,17.0
26027,12.479259,41.873484,C2K8,corto,False,17.0
26028,12.478127,41.874556,C2K8,corto,False,17.0
26029,12.47374,41.876779,C2K8,corto,False,51.0
26030,12.471795,41.874295,C2K8,corto,False,154.0
26031,12.468435,41.874531,C2K8,corto,False,80.0
26032,12.456256,41.874192,C2K8,corto,False,15.0
26033,12.445385,41.896177,C2K8,medio,False,26.0
26034,12.475391,41.90443,C2K8,medio,False,63.0
26035,12.469981,41.913937,C2K8,corto,False,83.0
26036,12.472007,41.893354,C2O7,largo,False,107.0
26037,12.507396,41.892472,C2P6,corto,False,185.0
26038,12.44874,41.904328,C2P6,corto,False,133.0
26039,12.447492,41.870353,C2P6,medio,False,114.0
26040,12.446312,41.869759,C2P6,corto,False,114.0
26041,12.465841,41.872699,C2P6,corto,False,163.0
26042,12.473128,41.865027,C2P6,corto,False,65.0
26043,12.484628,41.843818,C2T6,largo,False,6.0
26044,12.484749,41.844092,C2T6,corto,False,6.0
26045,12.485693,41.843681,C2T6,medio,False,6.0
26046,12.489942,41.845843,C2T6,corto,False,58.0
26047,12.485758,41.844647,C2T6,corto,False,6.0
26048,12.498872,41.901963,C2T6,corto,False,165.0
26049,12.498414,41.908271,C2T6,corto,False,91.0
26050,12.486828,41.897445,C2T6,corto,False,176.0
26051,12.498849,41.908014,C2T6,corto,False,91.0
26052,12.501576,41.91095,C2T6,corto,False,118.0
26053,12.512013,41.91824,C2T6,corto,False,97.0
26054,12.51934,41.918269,C2T6,corto,False,95.0
26055,12.476785,41.885189,C2T6,medio,False,30.0
26056,12.523026,41.871185,C2W0,medio,False,151.0
26057,12.523033,41.871198,C2W0,corto,False,151.0
26058,12.523574,41.871207,C2W0,corto,False,151.0
26059,12.523631,41.870862,C2W0,corto,False,151.0
26060,12.523584,41.870912,C2W0,corto,False,151.0
26061,12.517613,41.875177,C2W0,corto,False,167.0
26062,12.516858,41.875364,C2W0,corto,False,167.0
26063,12.520509,41.875492,C2W0,corto,False,178.0
26064,12.515332,41.880911,C2W0,corto,False,64.0
26065,12.521374,41.8794,C2W0,corto,False,177.0
26066,12.520815,41.880234,C2W0,corto,False,177.0
26067,12.468647,41.888766,C2W0,medio,False,42.0
26068,12.471728,41.874245,C2W0,medio,False,154.0
26069,12.452497,41.877498,C2W0,corto,False,140.0
26070,12.444274,41.876654,C2W0,corto,False,52.0
26071,12.461923,41.914731,C2W2,corto,False,21.0
26072,12.459988,41.912829,C2W2,corto,False,141.0
26073,12.481877,41.894481,C2W9,corto,False,153.0
26074,12.491708,41.891292,C2W9,corto,False,109.0
26075,12.481475,41.901126,C2W9,corto,False,84.0
26076,12.477234,41.879912,C2W9,medio,False,101.0
26077,12.470233,41.862858,C2W9,corto,False,65.0
26078,12.452229,41.868744,C2W9,corto,False,161.0
26079,12.473431,41.889614,C3D2,medio,False,10.0
26080,12.477441,41.889348,C3D2,corto,False,10.0
26081,12.473886,41.885946,C3D2,corto,False,88.0
26082,12.489571,41.876051,C3D2,corto,False,41.0
26083,12.476805,41.893899,C3D2,corto,False,138.0
26084,12.442768,41.896312,C4A0,medio,False,26.0
26085,12.461718,41.882535,C4A0,corto,False,90.0
26086,12.459946,41.881816,C4A0,corto,False,90.0
26087,12.461319,41.882511,C4A0,corto,False,90.0
26088,12.46027,41.881768,C4A0,corto,False,90.0
26089,12.461437,41.882586,C4A0,corto,False,90.0
26090,12.460619,41.88172,C4A0,corto,False,90.0
26091,12.460643,41.877937,C4A0,corto,False,54.0
26092,12.460827,41.881931,C4A0,corto,False,90.0
26093,12.483651,41.895297,C4A0,corto,False,35.0
26094,12.491412,41.891313,C4A0,corto,False,109.0
26095,12.504767,41.876545,C4A0,corto,False,38.0
26096,12.496025,41.884645,C4A0,corto,False,69.0
26097,12.508108,41.880233,C4A0,medio,False,134.0
26098,12.507666,41.879888,C4A0,medio,False,134.0
26099,12.523959,41.873557,C4A0,corto,False,20.0
26100,12.519072,41.891474,C4A0,medio,False,158.0
26101,12.512294,41.89351,C4A0,corto,False,25.0
26102,12.487097,41.849329,C4A1,largo,False,136.0
26103,12.524457,41.876654,C4A1,corto,False,116.0
26104,12.521255,41.872217,C4A1,corto,False,115.0
26105,12.526472,41.869387,C4A1,corto,False,151.0
26106,12.447137,41.875452,C4A1,corto,False,52.0
26107,12.506187,41.891608,C4C9,medio,False,76.0
26108,12.513387,41.889456,C4C9,corto,False,25.0
26109,12.46619,41.911109,C4C9,corto,False,83.0
26110,12.463224,41.906202,C4C9,corto,False,179.0
26111,12.484788,41.885145,C4C9,corto,False,164.0
26112,12.471994,41.886389,C4C9,corto,False,88.0
26113,12.465453,41.873598,C4C9,corto,False,163.0
26114,12.468947,41.874782,C4N8,corto,False,80.0
26115,12.468536,41.873736,C4N8,corto,False,80.0
26116,12.466745,41.913923,C4N8,corto,False,83.0
26117,12.481841,41.818925,C4N8,largo,False,128.0
26118,12.50785,41.886179,C4N8,corto,False,61.0
26119,12.470598,41.899582,C4N8,largo,False,99.0
26120,12.45562,41.912415,C4N8,corto,False,12.0
26121,12.512007,41.931732,C4P4,corto,False,100.0
26122,12.477496,41.903675,C4P4,largo,False,156.0
26123,12.475795,41.906855,C4P4,corto,False,149.0
26124,12.473742,41.905591,C4P4,corto,False,63.0
26125,12.48424,41.904022,C4P4,corto,False,143.0
26126,12.468007,41.834765,C4P4,medio,False,169.0
26127,12.468203,41.835185,C4P4,medio,False,169.0
26128,12.491357,41.845483,C4P4,corto,False,58.0
26129,12.484345,41.864794,C4P4,corto,False,105.0
26130,12.4695,41.929569,C4S7,medio,False,180.0
26131,12.466934,41.932873,C4S7,medio,False,7.0
26132,12.466892,41.932867,C4S7,corto,False,7.0
26133,12.46213,41.944378,C4S7,corto,False,79.0
26134,12.527501,41.872358,C4S7,corto,False,74.0
26135,12.522974,41.86892,C4S7,corto,False,151.0
26136,12.515234,41.874796,C4S7,corto,False,167.0
26137,12.525352,41.868644,C4S7,corto,False,151.0
26138,12.50946,41.878956,C4S7,corto,False,134.0
26139,12.512202,41.879244,C4S7,medio,False,0.0
26140,12.47274,41.892586,C4X7,corto,False,138.0
26141,12.489471,41.872567,C4X7,medio,False,11.0
26142,12.475691,41.894081,C4X7,medio,False,138.0
26143,12.444288,41.895297,C4X7,medio,False,26.0
26144,12.467574,41.887089,C4X7,medio,False,42.0
26145,12.467508,41.891732,C4X7,corto,False,107.0
26146,12.458348,41.909347,C4X7,corto,False,50.0
26147,12.475876,41.904994,C4X7,corto,False,63.0
26148,12.47415,41.858554,C4X7,medio,False,122.0
26149,12.461828,41.877899,C4X7,medio,False,54.0
26150,12.456164,41.824081,C5C9,largo,False,120.0
26151,12.475977,41.900789,C5C9,corto,False,125.0
26152,12.482035,41.903295,C5G6,medio,False,84.0
26153,12.494209,41.890616,C5G6,medio,False,68.0
26154,12.483532,41.903626,C5G6,medio,False,143.0
26155,12.486796,41.849267,C5G6,medio,False,136.0
26156,12.476828,41.85703,C5G6,corto,False,2.0
26157,12.470284,41.898434,C5I5,corto,False,48.0
26158,12.473378,41.89844,C5I5,corto,False,48.0
26159,12.501424,41.906626,C5I5,medio,False,118.0
26160,12.488119,41.897512,C5I5,corto,False,176.0
26161,12.488076,41.906826,C5I5,corto,False,127.0
26162,12.482179,41.889335,C5I5,medio,False,73.0
26163,12.487939,41.897401,C5I5,corto,False,176.0
26164,12.482023,41.889435,C5I5,corto,False,73.0
26165,12.515536,41.870938,C5I5,corto,False,18.0
26166,12.514574,41.872615,C5I5,medio,False,188.0
26167,12.509958,41.882,C5I5,corto,False,0.0
26168,12.525929,41.872232,C5I5,corto,False,74.0
26169,12.510663,41.882481,C5I5,corto,False,0.0
26170,12.516796,41.876202,C5J6,corto,False,167.0
26171,12.516615,41.878154,C5J6,corto,False,77.0
26172,12.462764,41.919086,C5J6,corto,False,21.0
26173,12.467104,41.913075,C5J6,corto,False,83.0
26174,12.462804,41.919116,C5J6,medio,False,21.0
26175,12.458854,41.83427,C5J6,corto,False,112.0
26176,12.465631,41.834687,C5J6,corto,False,126.0
26177,12.496419,41.890782,C5N6,corto,False,68.0
26178,12.503016,41.893998,C5N6,corto,False,29.0
26179,12.493702,41.894837,C5N6,corto,False,44.0
26180,12.49303,41.895005,C5N6,medio,False,44.0
26181,12.474983,41.90153,C5N6,corto,False,125.0
26182,12.477309,41.910605,C5N6,corto,False,166.0
26183,12.463938,41.916417,C5N6,corto,False,21.0
26184,12.449463,41.911015,C5N6,corto,False,12.0
26185,12.508882,41.904599,C5N6,largo,False,92.0
26186,12.498074,41.895493,C5N6,corto,False,121.0
26187,12.483441,41.900897,C5N6,corto,False,189.0
26188,12.49107,41.89459,C5N6,medio,False,44.0
26189,12.484787,41.885135,C5N6,medio,False,164.0
26190,12.474564,41.894182,C5N6,corto,False,138.0
26191,12.471244,41.897311,C5N6,corto,False,48.0
26192,12.496678,41.907762,C5V2,corto,False,91.0
26193,12.50182,41.902835,C5V2,corto,False,36.0
26194,12.470652,41.8973,C5V2,medio,False,48.0
26195,12.473073,41.907442,C5V2,corto,False,149.0
26196,12.533682,41.875379,C5V2,largo,False,46.0
26197,12.490187,41.860702,C5V2,corto,False,148.0
26198,12.486658,41.871013,C5V2,corto,False,70.0
26199,12.491414,41.860953,C5V2,corto,False,148.0
26200,12.493125,41.866323,C5V2,corto,False,175.0
26201,12.489889,41.85884,C5V2,corto,False,148.0
26202,12.488619,41.873062,C5V2,corto,False,11.0
26203,12.471204,41.904816,C5V2,medio,False,47.0
26204,12.490371,41.8547,C6C6,corto,False,183.0
26205,12.467861,41.817205,C6C6,largo,False,24.0
26206,12.48129,41.819916,C6C6,corto,False,128.0
26207,12.481237,41.82957,C6C6,corto,False,145.0
26208,12.477482,41.857178,C6E1,corto,False,2.0
26209,12.478233,41.859617,C6E1,corto,False,2.0
26210,12.447122,41.875457,C6E1,medio,False,52.0
26211,12.462232,41.874185,C6E1,corto,False,163.0
26212,12.449108,41.877997,C6E1,corto,False,52.0
26213,12.458452,41.87263,C6E1,corto,False,146.0
26214,12.464814,41.866879,C6E1,corto,False,174.0
26215,12.459232,41.872269,C6E1,corto,False,146.0
26216,12.496343,41.865328,C6H8,corto,False,37.0
26217,12.487563,41.865818,C6H8,corto,False,105.0
26218,12.496861,41.863728,C6H8,corto,False,37.0
26219,12.48121,41.86751,C6H8,corto,False,105.0
26220,12.45857,41.926351,C6H8,corto,False,45.0
26221,12.469487,41.923685,C6H8,corto,False,59.0
26222,12.475047,41.864147,C6I5,corto,False,173.0
26223,12.506862,41.889914,C6I5,corto,False,76.0
26224,12.508299,41.892168,C6I5,corto,False,185.0
26225,12.512117,41.883312,C6I5,corto,False,64.0
26226,12.517042,41.875463,C6I5,corto,False,167.0
26227,12.521429,41.869709,C6I5,medio,False,182.0
26228,12.518536,41.874213,C6I5,corto,False,115.0
26229,12.526822,41.867666,C6I5,corto,False,151.0
26230,12.458622,41.926179,C6I5,corto,False,45.0
26231,12.463556,41.927312,C6I5,corto,False,45.0
26232,12.458729,41.926364,C6I5,corto,False,45.0
26233,12.456939,41.911362,C6I5,corto,False,50.0
26234,12.453696,41.911213,C6I5,corto,False,12.0
26235,12.458638,41.92613,C6I5,corto,False,45.0
26236,12.466729,41.946204,C6I5,medio,False,32.0
26237,12.463799,41.924283,C6I5,medio,False,45.0
26238,12.473897,41.947031,C6I5,medio,False,142.0
26239,12.476062,41.949096,C6I5,corto,False,142.0
26240,12.446414,41.878605,C6I5,corto,False,52.0
26241,12.512798,41.883945,C6M5,corto,False,64.0
26242,12.483002,41.839284,C6M5,medio,False,111.0
26243,12.510435,41.884854,C6M5,corto,False,61.0
26244,12.531436,41.873113,C6M5,corto,False,74.0
26245,12.519823,41.881277,C6M5,corto,False,9.0
26246,12.519229,41.883714,C6M5,corto,False,9.0
26247,12.526323,41.8761,C6M5,corto,False,116.0
26248,12.518645,41.883835,C6M5,corto,False,9.0
26249,12.494407,41.890437,C6M5,medio,False,68.0
26250,12.503901,41.894119,C6M5,corto,False,53.0
26251,12.482062,41.843115,C6M5,largo,False,111.0
26252,12.489968,41.847756,C6M5,medio,False,58.0
26253,12.512725,41.883838,C6Q1,corto,False,64.0
26254,12.525143,41.885394,C6Q1,corto,False,56.0
26255,12.472373,41.907702,C6Q1,corto,False,149.0
26256,12.44761,41.910065,C6Q1,medio,False,49.0
26257,12.468554,41.888796,C6Q1,medio,False,42.0
26258,12.457994,41.908157,C6Q1,medio,False,50.0
26259,12.50595,41.874748,C6Q1,corto,False,38.0
26260,12.503432,41.880966,C6Q1,corto,False,162.0
26261,12.472226,41.878518,C6T3,corto,False,51.0
26262,12.447654,41.873714,C6T3,medio,False,114.0
26263,12.447443,41.873901,C6T3,corto,False,114.0
26264,12.479482,41.873815,C6T3,medio,False,17.0
26265,12.472374,41.873116,C6T3,corto,False,154.0
26266,12.49161,41.891279,C6T3,corto,False,109.0
26267,12.48089,41.90676,C6T3,largo,False,14.0
26268,12.478029,41.903754,C6T3,corto,False,156.0
26269,12.47076,41.909755,C6T3,corto,False,131.0
26270,12.476689,41.909688,C6T3,corto,False,166.0
26271,12.52613,41.873142,C6T3,largo,False,74.0
26272,12.482955,41.8176,C6T3,medio,False,128.0
26273,12.474385,41.913223,C6U4,corto,False,34.0
26274,12.47513,41.911492,C6U4,corto,False,34.0
26275,12.478731,41.906756,C6U4,corto,False,14.0
26276,12.472004,41.87857,C6U4,corto,False,51.0
26277,12.472006,41.8785,C6U4,corto,False,51.0
26278,12.477096,41.880616,C6U4,corto,False,101.0
26279,12.472143,41.878472,C6U4,corto,False,51.0
26280,12.473294,41.876517,C6U4,medio,False,51.0
26281,12.459456,41.886076,C6U4,corto,False,23.0
26282,12.44957,41.876243,C6U4,corto,False,52.0
26283,12.447968,41.87601,C6U4,corto,False,52.0
26284,12.450383,41.875181,C6U4,corto,False,52.0
26285,12.458944,41.878687,C6U4,corto,False,54.0
26286,12.455997,41.874976,C6U4,corto,False,15.0
26287,12.501081,41.899331,C6U4,corto,False,165.0
26288,12.518644,41.868559,C6X1,corto,False,182.0
26289,12.526565,41.871642,C6X1,corto,False,74.0
26290,12.517836,41.868814,C6X1,corto,False,182.0
26291,12.503926,41.876791,C6X1,corto,False,38.0
26292,12.527197,41.873477,C6X1,medio,False,74.0
26293,12.527266,41.873381,C6X1,medio,False,74.0
26294,12.508474,41.880664,C6X1,corto,False,134.0
26295,12.490486,41.906202,C6X1,corto,False,66.0
26296,12.498691,41.895701,C6X1,corto,False,121.0
26297,12.516988,41.879473,C6X1,medio,False,77.0
26298,12.494977,41.888187,C6Z6,medio,False,16.0
26299,12.501902,41.879956,C6Z6,corto,False,162.0
26300,12.499219,41.896646,C6Z6,corto,False,121.0
26301,12.462769,41.919119,C6Z6,medio,False,21.0
26302,12.46553,41.915128,C6Z6,corto,False,83.0
26303,12.474725,41.937243,C6Z6,corto,False,78.0
26304,12.475267,41.903272,C7C0,corto,False,63.0
26305,12.454257,41.914177,C7C0,medio,False,124.0
26306,12.456475,41.910854,C7C0,corto,False,50.0
26307,12.50161,41.90498,C7C0,medio,False,36.0
26308,12.513277,41.881691,C7C0,medio,False,64.0
26309,12.515313,41.905459,C7C0,medio,False,187.0
26310,12.520715,41.912811,C7C0,corto,False,3.0
26311,12.50471,41.900957,C7C0,corto,False,36.0
26312,12.48834,41.883463,C7C0,corto,False,57.0
26313,12.508506,41.882159,C7C0,corto,False,0.0
26314,12.509964,41.885282,C7C0,corto,False,61.0
26315,12.52444,41.886239,C7C0,corto,False,56.0
26316,12.512002,41.885901,C7C0,corto,False,61.0
26317,12.524946,41.885685,C7C0,corto,False,56.0
26318,12.523249,41.882744,C7C0,corto,False,56.0
